DATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-1997,,,,,,,,,,,,,,,,,,,,,,,,,,delta,delta gas,,
,01-12-1997,,,,,,,,,,,,,,,,,,,,,,,,,,oil,,,
,01-01-1998,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-02-1998,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-03-1998,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-04-1998,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-05-1998,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-06-1998,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-07-1998,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-08-1998,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-09-1998,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-10-1998,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-11-1998,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-12-1998,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-01-1999,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-02-1999,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-03-1999,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-04-1999,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-05-1999,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-06-1999,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-07-1999,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-08-1999,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-09-1999,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-10-1999,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-11-1999,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-12-1999,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-01-2000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-02-2000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-03-2000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-04-2000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-05-2000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-06-2000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-07-2000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-08-2000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-09-2000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-10-2000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-11-2000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-12-2000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-01-2001,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-02-2001,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-03-2001,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-04-2001,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-05-2001,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-06-2001,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-07-2001,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-08-2001,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-09-2001,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-10-2001,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-11-2001,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-12-2001,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-01-2002,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-02-2002,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-03-2002,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-04-2002,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,#DIV/0!,#DIV/0!
,01-05-2002,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
,01-06-2002,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,#DIV/0!,#DIV/0!
,01-07-2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-01-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-03-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-04-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-05-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-06-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-07-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-08-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-09-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-10-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-11-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01-12-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
